"KEY","en","notes","sp","fr","de","it","pt-br"
"CAT_DEFEAT_PHRASES2_PLURAL_TEAM_1","但沒有人回來。","","Pero nadie volvió.","Mais personne n'est jamais rentré.","Doch es kehrte niemand zurück.","Ma non tornò nessuno.","Mas ninguém voltou."
"CAT_DEFEAT_PHRASES2_PLURAL_TEAM_2","但他們沒有回來。","","Pero no volvieron.","Mais le groupe n'est jamais rentré.","Doch sie kehrten nicht zurück.","Ma non tornarono.","Mas a equipe não retornou."
"CAT_DEFEAT_PHRASES2_SINGLULAR_TEAM_1","但沒有人回來。","","Pero nadie volvió.","Mais personne n'est jamais rentré.","Doch es kehrte niemand zurück.","Ma non tornò nessuno.","Mas ninguém voltou."
"CAT_DEFEAT_PHRASES2_SINGLULAR_TEAM_2","但他們沒有回來。","","Pero no volvieron.","Mais le groupe n'est jamais rentré.","Doch es kehrte niemand zurück.","Ma non tornarono.","Mas a equipe não retornou."
"CAT_DEFEAT_PHRASES2_ONE_CAT_1","但 {he} 沒有回來。","","Pero no volvió.","Mais {he} n'est jamais rentré.","Doch {he} kehrte nicht zurück.","Ma non tornò.","Mas não retornou."
"CAT_DEFEAT_PHRASES2_ONE_CAT_1_M","","","","Mais {he} n'est jamais rentré.","","",""
"CAT_DEFEAT_PHRASES2_ONE_CAT_1_F","","","","Mais {he} n'est jamais rentrée.","","",""
"CAT_DEFEAT_PHRASES2_ONE_CAT_1_N","","","","Mais {catname} n'a pas refait surface.","","",""
"CAT_DEFEAT_PHRASES2_PLURAL_TEAM_EMPTYHOUSE_1","它依然空空如也。","","Sigue vacía.","Elle restera vide.","Nach wie vor ist es leer.","Rimane vuota.","Ela continua vazia."
"CAT_DEFEAT_PHRASES2_SINGLULAR_TEAM_EMPTYHOUSE_1","它依然空空如也。","","Sigue vacía.","Elle restera vide.","Nach wie vor ist es leer.","Rimane vuota.","Ela continua vazia."
"CAT_DEFEAT_PHRASES2_ONE_CAT_EMPTYHOUSE_1","它依然空空如也。","","Sigue vacía.","Elle restera vide.","Nach wie vor ist es leer.","Rimane vuota.","Ela continua vazia."
"","","","","","","",""
"CAT_EMBARK_PLURAL_TEAMNAME","踏上冒險","(one line above this displays a team name, so the full string is:
 <TEAMNAME>
Embark upon an adventure","se embarcan en una aventura","Partent à l'aventure","brechen auf ein Abenteuer auf.","Partono all'avventura","Embarcam em uma aventura"
"CAT_EMBARK_SINGULAR_TEAMNAME","踏上冒險","","se embarca en una aventura","Part à l'aventure","bricht auf ein Abenteuer auf.","Parte all'avventura","Embarca em uma aventura"
"CAT_RETURN_PLURAL_TEAMNAME","回家","","regresan a casa","Rentre à la maison","kehren nach Hause zurück.","Tornano a casa","Retornam para casa"
"CAT_RETURN_SINGULAR_TEAMNAME","回家","","regresa a casa","Rentre à la maison.","kehrt nach Hause zurück.","Torna a casa","Retorna para casa"
"","","","","","","",""
"CAT_QUOTE_ERROR","我不知道該說什麼","","No sé qué decir.","Je sais pas quoi dire.","Ich weiß nicht, was ich sagen soll","Non so cosa dire","Eu não sei o que dizer"
"","","","","","","",""
"//boss cutscene info","","","","","","",""
"BOSS_ERROR_NAME","一隻首領","","Un jefe","Un boss","Ein Boss","Un boss","Um Chefe"
"BOSS_ERROR_QUOTE_1","請修正這裡","","Hay que arreglar esto.","faut réparer ça","bitte diesen Fehler beheben","Per favore, risolvi","por favor, conserte isto"
"BOSS_ERROR_MINIBOSS_NAME","一隻小首領","","Un minijefe","Un miniboss","Ein Miniboss","Un miniboss","Um Minichefe"
"BOSS_ERROR_MINIBOSS_QUOTE_1","請修正這裡","","Hay que arreglar esto.","faut réparer ça","bitte diesen Fehler beheben","Per favore, risolvi","por favor, conserte isto"
"BOSS_PEBBLES_NAME","小石子","","Pebbles","Pétra","Pebbles","Ciottolone","Seixos"
"BOSS_PEBBLES_QUOTE_1","你要被石頭砸爆了！","","¡Os vais a quedar de piedra!","J'suis la pierre, z'êtes les ciseaux&nbsp;!","Steinhart wie‘n Rocker!","Ti scuoterò come si deve!","Você vai tomar uma pedrada!"
"BOSS_RADICALRAT_NAME","激進鼠","","Rata Radical","Rat extrémiste","Radikale Ratte","Gatto Radicale","Rato radical"
"BOSS_RADICALRAT_QUOTE_1","你敢拆掉我的[b]炸彈[/b]試試看！","","¡Que nadie desactive mis [b]bombas[/b]!","Ne t'avise pas de désamorcer mes [b]bombes[/b]&nbsp;!","Lass bloß meine [b]Bomben[/b] in Ruhe!","Non osare disinnescare le mie [b]bombe[/b]!","Não ouse desativar minhas [b]bombas[/b]!"
"BOSS_RADICALRAT_QUOTE_2","我的炸彈無懈可擊！`n[size:.5]呃，除非你去打它們[/size]。","","¡Mis bombas son indestructibles!
[size:.5]Salvo que las ataques, claro[/size].","Mes bombes sont invincibles&nbsp;!
[size:.5]Enfin... tant qu'on ne les attaque pas[/size].","Meine Bomben sind unbesiegbar!
[size:.5]Na ja, es sei denn, du greifst sie an[/size].","Le mie bombe sono invincibili!
[size:.5]Beh, a meno che tu non le attacchi.[/size]","Minhas bombas são invencíveis!
[size:.5]Bem, a não ser que você as ataque[/size]."
"BOSS_RADICALRAT_QUOTE_3","炸藥要開花啦！","","Y la dinamita hace... ¡bum!","Je vais tout faire péter&nbsp;!","Freu dich auf mein dynamisches Dynamit!","Boom, dinamite!","A dinamite faz bum!"
"BOSS_RADICALRAT_QUOTE_4","我超愛早晨凝固汽油彈的味道！","","¡Me encanta el olor del napalm por la mañana!","Rien ne vaut l'odeur du napalm au petit matin&nbsp;!","Ich liebe den Geruch von Napalm am Morgen!","Mi piace l'odore del napalm al mattino!","Eu amo o cheiro de napalm pela manhã!"
"BOSS_RADICALRAT_QUOTE_5","我的眼鏡好看嗎？古董款喔。","","¿Os gustan mis gafas? Son de estilo retro.","Pas mal, mes lunettes, hein&nbsp;? C'est vintage.","Magst du meine Brille? Ist eine echte Antiquität.","Ti piacciono i miei occhiali? Sono vintage.","Gostou dos meus óculos? Eles são vintage."
"BOSS_QUEENHIPPO_NAME","河馬女王","","Reina Hipopótama","Hippoporeine","Nilpferdkönigin","Regina Ippopotama","Rainha Hipopótomo"
"BOSS_QUEENHIPPO_QUOTE_1","我想吃東西了。午餐時間到！哈哈哈！","","Me ha entrado hambre. ¡A comer! ¡Ja, ja, ja!","C'est l'heure du casse-croûte&nbsp;! Ha ha ha&nbsp;!","Hab ich einen Kohldampf. Zeit zu futtern! Ha, ha, ha!","Ho voglia di mangiare. È ora di pranzo! Ah ah ah!","Estou com fome. Hora de comer! Ha ha ha!"
"BOSS_QUEENHIPPO_QUOTE_2","我有弱點，但你找不到！哈哈哈！","","Tengo mis puntos débiles, pero jamás los encontraréis. ¡Ja, ja, ja!","J'ai mes faiblesses. Mais tu ne les trouveras pas&nbsp;! Ha ha ha&nbsp;!","Klar habe ich Schwächen. Aber die findest du nie heraus! Ha, ha, ha!","Ho i miei punti deboli. Ma non li troverai! Ah ah ah!","Eu tenho minhas fraquezas, mas você não vai encontrá-las! Ha ha ha!"
"BOSS_QUEENHIPPO_QUOTE_3","哈哈哈！我是女王！哈哈哈！","","¡Ja, ja, ja! Soy la reina. ¡Ja, ja, ja!","Ha ha ha! La reine, c'est moi&nbsp;! Ha ha ha!","Ha, ha, ha! Ich bin hier die Königin! Ha, ha, ha!","Ah ah ah! Io Sono la Regina! Ah ah ah!","Ha ha ha! Eu sou a Rainha! Ha ha ha!"
"BOSS_QUEENHIPPO_QUOTE_4","喂！把你的爪子從我肚臍拿開！","","¡Oye! ¡Quítame las zarpas del ombligo!","Hé&nbsp;! Retire ta patte de mon nombril&nbsp;!","Hey! Finger weg von meinem Bauchnabel!","Ehi! Togli la zampa dal mio ombelico!","Ei, tire suas patas do meu umbigo!"
"BOSS_QUEENHIPPO_QUOTE_5","我少掉的乳頭？大概是我餓了！哈哈哈！","","¿La tetilla que me falta? Me entró mucha hambre. ¡Ja, ja, ja!","Mon téton manquant&nbsp;? J'avais un petit creux&nbsp;! Ha ha ha&nbsp;!","Warum ich einen Nippel weniger habe? Hatte wohl Hunger! Ha, ha, ha!","Perché ho un capezzolo mancante? Forse mi era venuta fame! Ah ah ah!","Eu tenho um mamilo faltando? Acho que fiquei com fome! Ha ha ha!"
"BOSS_BORIS_NAME","鮑里斯","","Boris","Boris","Boris","Boris","Boris"
"BOSS_BORIS_QUOTE_1","[a:wave]噗嚕噗嚕[/a]","","[a:wave]Blub, blub...[/a]","[a:wave]Bloub bloub[/a]","[a:wave]Blubb, blubb[/a]","[a:wave]*blub blub*[/a]","[a:wave]Blub blub[/a]"
"BOSS_BORIS_QUOTE_2","[a:wave]咕嚕咕嚕[/a]","","[a:wave]Glub, glub...[/a]","[a:wave]Gloub gloub[/a]","[a:wave]Glubb, glubb[/a]","[a:wave]*glub glub*[/a]","[a:wave]Glub glub[/a]"
"BOSS_BORIS_QUOTE_3","[a:wave]呼嚕……噗[/a]","","[a:wave]Burp... frrrrt...[/a]","[a:wave]Sniff... prout[/a]","[a:wave]*Schnief*&nbsp;… *furz*[/a]","[a:wave]*zzz... prrr*[/a]","[a:wave]Funga... pum[/a]"
"BOSS_BORIS_QUOTE_4","[a:wave]……[/a]","","[a:wave]. . . [/a]","[a:wave]. . .[/a]","[a:wave]. . . [/a]","[a:wave]. . . [/a]","[a:wave]. . . [/a]"
"BOSS_BORIS_QUOTE_5","[a:wave]咕噥咕噥[/a]","","[a:wave]Grrr, grrr...[/a]","[a:wave]*Grogne*[/a]","[a:wave]*Grummel* *grummel*[/a]","[a:wave]*groan*[/a]","[a:wave]Resmunga resmunga[/a]"
"BOSS_CHUBSANDNUBS_NAME","Chubs 與 Nubs","","Chub y Nub","Frères moignons","Chubs & Nubs","Chubs e Nubs","Chubs & Nubs"
"BOSS_CHUBSANDNUBS_QUOTE_1","汪汪`n呼嚕汪","","Bork, bork...
Ruff, roff.","Bork, bork
Ruff, roff","Aruff ruff
Wuff-wuff","Bork Bork
Ruff Roff","Bork Bork
Ruff Roff"
"BOSS_CHUBSANDNUBS_QUOTE_2","汪呃夫！`n呀呼呀呼！","","¡Arf, gorf!
¡Yiff, yiff!","Arf, gorf&nbsp;!
Yiff, yiff&nbsp;!","Arf wuff!
Yiff yiff!","Arf Gorf!
Yiff yiff!","Arf Gorf!
Yiff yiff!"
"BOSS_CHUBSANDNUBS_QUOTE_3","咳咳噴噴`n呼夫！","","¡Stup! Cof, cof...
¡Horf!","*Tousse... crache...*
Argh&nbsp;!","*Hust* *spuck*
Waruff!","*coff sput*
Horf!","Cough sputter
Horf!"
"BOSS_CHUBSANDNUBS_QUOTE_4","咕嚕咕嚕`n嗚……","","Gluglú, gluglú
Snif...","*gargouillis*
Ouin...","*Gurgel* *gurgel*
*wimmer*&nbsp;…","*gurgle groan*
*waaa*...","Gurgle gurgle
Wimper..."
"BOSS_CHUBSANDNUBS_QUOTE_5","嚕——夫 啵！`n咕嚕……","","¡Guau! ¡Blurp!
Glu, glu...","Arrrf, gloups&nbsp;!
Blurp...","Aa-ruff *rülps*!
*Gurgel*&nbsp;…","*roooF burp*
*gurgle*...","RoooF blurp!
Gurgle..."
"BOSS_SPIDERQUEEN_NAME","蜘蛛女王","","Reina Araña","Reine araignée","Spinnenkönigin","Regina dei Ragni","Rainha Aranha"
"BOSS_SPIDERQUEEN_QUOTE_1","你看起來[a:wave]好美味[/a]。","","Estás para [a:wave]comerte[/a].","Tu ferais un parfait [a:wave]en-cas[/a].","Ihr seht [a:wave]köstlich[/a] aus.","Hai un aspetto [a:wave]delizioso[/a].","Você parece ser uma [a:wave]delícia[/a]."
"BOSS_SPIDERQUEEN_QUOTE_2","我的孩子們……[a:shake][b]餓了！[/b][/a]？","","¡Mis hijas están [a:shake][b]hambrientas[/b][/a]!","Mes enfants ont... [a:shake][b]faim&nbsp;![/b][/a]?","Meine Kinder haben&nbsp;… [a:shake][b]Hunger![/b][/a]","I miei figli sono... [a:shake][b]affamati![/b][/a]?","Minhas crianças estão com... [a:shake][b]fome![/b][/a]?"
"BOSS_SPIDERQUEEN_QUOTE_3","母親生氣了……","","Madre se ha enfadado...","Maman est en colère...","Mutter ist wütend&nbsp;…","Madre è arrabbiata...","A mamãe está com raiva..."
"BOSS_SPIDERQUEEN_QUOTE_4","你的血會滋養我的巢群！","","¡Tu sangre alimentará a mi prole!","Ton sang nourrira ma progéniture&nbsp;!","Euer Blut wird meine Brut nähren!","Il tuo sangue nutrirà la mia prole!","Seu sangue vai nutrir minha prole!"
"BOSS_SPIDERQUEEN_QUOTE_5","你敢碰我的寶寶試試看！","","¡Nadie toca a mis arañitas!","Tu ne toucheras pas à mes bébés&nbsp;!","Wagt es ja nicht, meine Babys anzufassen!","Non osare toccare i miei bambini!","Não ouse tocar nos meus bebês!"
"BOSS_SPIDERQUEEN_QUOTE_6","母親正盯著你……","","Madre te observa...","Maman t'observe...","Mutter beobachtet euch&nbsp;…","Madre ti sta guardando...","A mamãe está te observando..."
"BOSS_SPIDERKITTEN_NAME","一隻小蜘蛛","","Una arañita","Bébé-araignée","Eine winzige Spinne","Un Piccolo Ragnetto","Um Bebê Aranha"
"BOSS_SPIDERKITTEN_QUOTE_1","拜託不要傷害我！","","¡No me hagas daño!","Ne me faites pas de mal&nbsp;!","Bitte tut mir nicht weh!","Per favore, non farmi male!","Por favor, não me machuque!"
"BOSS_SPIDERKITTEN_QUOTE_2","拜、拜託不要傷害我！","","¡No me hagas nada, porfi!","Me faites pas d'mal, siouplaît&nbsp;!","Bitte nicht aua machen!","Eddai, non farmi male!","Pufavô, não me machuque!"
"BOSS_BUMBLEFOOT_NAME","笨步","","Bumblefoot","Ver glouton","Bummelfuß","Podobubbone","Pé de Besouro"
"BOSS_BUMBLEFOOT_QUOTE_1","[a:pulse]嗡嗡嗡！[/a]","","[a:pulse]¡Bumble, bumble![/a]","[a:pulse]Miam miam&nbsp;![/a]","[a:pulse]Bummel, bummel![/a]","[a:pulse]Bzzz buum![/a]","[a:pulse]Besouro besouro![/a]"
"BOSS_BUMBLEFOOT_QUOTE_2","Bumble 餓了！","","¡Bumble hambre!","J'ai faim&nbsp;!","Bummel Hungah!","Podobubbo fame!","Besouro com fome!"
"BOSS_BUMBLEFOOT_QUOTE_3","Bumble 聞到好吃的！","","¡Bumble huele ñamñam!","Je sens du miam-miam&nbsp;!","Bummel riecht Mjam-mjam!","Podobubbo sente odore delizioso!","Besouro cheira nham nham!"
"BOSS_BUMBLEFOOT_QUOTE_4","Bumble 覺得有點脹氣……","","Bumble tiene gases...","Je suis tout ballonné...","Bummel hat Bauchaua&nbsp;…","Podobubbo gonfio...","Besouro quer soltar pum..."
"BOSS_DYBBUK_NAME","迪布克","","Dybbuk","Dibbouk","Dibbuk","Dybbuk","Dybbuk"
"BOSS_DYBBUK_QUOTE_1","該來毀掉你那張好看的臉了！","","¡Te voy a dejar con la cara hecha un cromo!","Il est temps d'abîmer ce joli minois&nbsp;!","Bald seht ihr nicht mehr so hübsch aus!","È ora di rovinare quel bel faccino!","Hora de estragar essa carinha bonitinha!"
"BOSS_DYBBUK_QUOTE_2","我等不及想看看你裡面長什麼樣！","","¡Me muero de ganas de sacarte las tripas!","J'ai hâte de voir à quoi tu ressembles de l'intérieur&nbsp;!","Ich kann es kaum erwarten zu sehen, wie ihr von innen ausseht!","Non vedo l'ora di vedere che aspetto hai dall'interno!","Mal posso esperar para ver como você é por dentro!"
"BOSS_DYBBUK_QUOTE_3","鬼抓人！輪到你了！","","¡Tú la llevas!","Touché&nbsp;! C'est toi l'chat&nbsp;!","Hab dich! Du bist!","Acchiapparella! Tocca a te!","Peguei! Está com você!"
"BOSS_DYBBUK_QUOTE_4","碰不到我！","","¡Se mira, pero no se toca!","Tu me toucheras pas&nbsp;!","Pack mich nicht an!","Non toccare!","Não consegue!"
"BOSS_DYBBUK_QUOTE_5","連死亡都抓不到我！","","¡Ni la muerte puede atraparme!","Même la Mort ne peut pas m'attraper&nbsp;!","Nicht einmal der Tod bekommt mich zu fassen!","Nemmeno la Morte può prendermi!","Nem mesmo a morte pode me pegar!"
"BOSS_DUSTDEVIL_NAME","塵旋風","","Demonio de Arena","Hurlevent","Staubteufel","Diavolo di Sabbia","Tornademônio"
"BOSS_DUSTDEVIL_QUOTE_1","[a:shake]哈哈哈哈哈哈哈哈 哈哈 哈啊哈哈[/a]","","[a:shake]¡Ja, ja, ja, ja, ja! ¡Ja, ja, ja, ja![/a]","[a:shake]hahahahahahahaha hah hha ahhahaha[/a]","[a:shake]hahahahahahahaha hah hha ahhahaha[/a]","[a:shake]hahahahahahahaha hah hha ahhahaha[/a]","[a:shake]hahahahahahahaha hah hha ahhahaha[/a]"
"BOSS_DUSTDEVIL_QUOTE_2","給我扭曲起來！","","¡Que viene un torbellino!","Tourne, tourne, petit moulin&nbsp;!","Dreht euch! Na los!","Un bell'uragano!","Gira gira gira!"
"BOSS_DUSTDEVIL_QUOTE_3","你準備被吹翻了！","","¡Vete con viento fresco!","Qui sème le vent récolte la tempête&nbsp;!","Euch puste ich weg!","Sto per spazzarti via!","Você vai explodir!"
"BOSS_DUSTDEVIL_QUOTE_4","來吧寶貝，扭起來！","","¡El demonio anda suelto!","Bon vent&nbsp;!","Komm schon, Baby, tanz den Twist mit mir!","Forza, tesoro, balla il twist!","Vamos dar uma volta!"
"BOSS_ZODIAC_NAME","黃道","","Zodiaco","Zodiaque","Zodiac","Zodiac","Zodíaco"
"BOSS_ZODIAC_QUOTE_1","不准動！","","¡Alto ahí!","Plus un geste&nbsp;!","Keine Bewegung!","Non muoverti!","Não se mova!"
"BOSS_ZODIAC_QUOTE_2","你覺得自己夠幸運嗎？","","¿Será tu día de suerte?","Voyons si la chance te sourit...","Glaubt ihr, das Glück ist euch hold?","La fortuna è dalla tua parte?","Está se sentindo com sorte?"
"BOSS_ZODIAC_QUOTE_3","我要你把這串密碼刻在墓碑上！","","¡Quiero que grabes este criptograma en tu lápida!","J'aimerais que tu fasses graver ce code sur ta pierre tombale&nbsp;!","Ein Geheimcode würde sich gut auf eurem Grabstein machen!","Voglio stampare questo codice sulla tua lapide!","Eu quero que você grave esta cifra no seu túmulo!"
"BOSS_ZODIAC_QUOTE_4","我要報案一宗謀殺……不，是雙重謀殺。","","Quiero denunciar un asesinato... No, un doble asesinato.","Je voudrais signaler un meurtre... non, un double meurtre.","Anzeige für einen Mord ist raus&nbsp;… Nein, für einen Doppelmord.","Vorrei denunciare un omicidio... no, un duplice omicidio.","Eu quero relatar um assassinato... Não, um assassinato duplo."
"BOSS_GAMBIT_NAME","甘比特","","Gambito","Chasard","Gambit","Azzardolo","Gambit"
"BOSS_GAMBIT_QUOTE_1","你再怎麼準備，不擲骰就永遠不會是贏家！","","Te puedes preparar todo lo que quieras, pero si no lanzas los dados, jamás me vencerás.","Se mettre en jambes, c'est bien. Faire un bon lancer, c'est mieux&nbsp;!","Vorbereitungen hin oder her. Wenn man nicht mal würfelt, kann man nicht gewinnen!","Puoi prepararti quanto vuoi, ma se non tirerai mai il dado, non vincerai mai!","Você pode se preparar o quanto quiser, mas, se nunca rolar os dados, nunca vai vencer!"
"BOSS_GAMBIT_QUOTE_2","大家都知道骰子灌鉛了。","","Todos saben que los dados están trucados.","Tout le monde sait que les dés sont pipés.","Niemand ahnt es, wie der Würfel fällt.","Tutti sanno che i dadi sono truccati.","Todos sabem que os dados foram manipulados."
"BOSS_GAMBIT_QUOTE_3","骰子已經擲下！","","¡La suerte está echada!","Les dés sont jetés&nbsp;!","Die Würfel sind gefallen.","Il dado è tratto!","O dado foi lançado!"
"BOSS_GAMBIT_QUOTE_4","事情要變得有骰感了！","","Si creéis que podéis vencerme, ¡vais dados!","J'y vais au petit bonheur la chance&nbsp;!","Unsere Kämpfe sind wie Schach, nur ohne Würfel!","I dadi dicono che le cose si fanno pericolose!","As coisas vão ficar meio enroladas!"
"BOSS_GAMBIT_QUOTE_5","他們看到我在滾……","","Mirad cómo ruedo...","Comme par hasard&nbsp;!","Was in meiner Arena passiert, bleibt in meiner Arena.","Rotolando verso sud...","Roda, roda, vira..."
"BOSS_JOHNNY_NAME","強尼","","Johnny","Johnny","Johnny","Johnny","Johnny"
"BOSS_JOHNNY_QUOTE_1","呃……我的頭快炸了。","","Argh, me estalla la cabeza.","Argh... Ma tête va exploser.","Uff&nbsp;… Mein Schädel brummt.","Ugh... mi fa male la testa.","Ugh... minha cabeça está latejando."
"BOSS_JOHNNY_QUOTE_2","啊！入侵者！救命，救命！","","¡Argh! ¡Intrusos! ¡Socorro!","Rah&nbsp;! Des intrus&nbsp;! À l'aide&nbsp;!","Ah! Eindringlinge! Hilfe! Hilfe!","Agh! Intrusi! Aiuto, aiuto!","Gah! Intrusos! Socorro, socorro!"
"BOSS_JOHNNY_QUOTE_3","誰拿條濕毛巾給我！","","¡Que alguien me traiga un trapo mojado!","Que quelqu'un m'apporte une serviette humide&nbsp;!","Kann mir jemand ein feuchtes Tuch bringen?!","Qualcuno mi porti uno straccio bagnato!","Alguém traga um pano úmido!"
"BOSS_JOHNNY_QUOTE_4","喂！停下！有人闖進來了！","","¡Alto ahí! ¡Ha entrado alguien!","Hé&nbsp;! Stop&nbsp;! Il y a quelqu'un là-dedans&nbsp;!","Halt! Stopp! Hier ist jemand!","Ehi! Fermatevi! C'è qualcuno qui dentro!","Ei! Pare! Tem alguém aqui!"
"BOSS_ALIENQUEEN_NAME","隕坑製造者","","Creacráteres","Cratériseuse","Kratermonster","Creatore di Crateri","Buraquista"
"BOSS_ALIENQUEEN_QUOTE_1","[a:shake]喔喔喔喔喔喔喔喔喔喔！！！[/a]","","[a:shake]¡OoOoOoOoOoOoOoOoOoOo![/a]","[a:shake]OoOoOoOoOoOoOoOoOoOo&nbsp;!!![/a]","[a:shake]OoOoOoOoOoOoOoOoOoOo!!![/a]","[a:shake]OoOoOoOoOoOoOoOoOoOoOo!!![/a]","[a:shake]OoOoOoOoOoOoOoOoOoOo!!![/a]"
"BOSS_ALIENQUEEN_QUOTE_2","[a:shake]*肉拍擊聲*[/a]","","[a:shake]*Sonidos de carne palmoteando*.[/a]","[a:shake]*Bruits de bouts de viande qui s'entrechoquent*[/a]","[a:shake]*Fleischige Geräusche*[/a]","[a:shake]*suoni di carne che sbatte*[/a]","[a:shake]*Sons de carne batendo*[/a]"
"BOSS_MOONHEAD_NAME","月中之人","","Hombre Lunar","L'Homme dans la lune","Der Mann im Mond","L'Uomo nella Luna","O Homem na Lua"
"BOSS_MOONHEAD_QUOTE_1","他們將匍匐在地，吞食塵土！","","¡Se arrastrarán y morderán el polvo!","Ils marcheront sur leur ventre, et mangeront la poussière tous les jours de leur vie.","Sie werden kriechen und Staub fressen!","Strisceranno sulla pancia e mangeranno polvere!","Eles vão rastejar e comer poeira!"
"BOSS_MOONHEAD_QUOTE_2","他們會明白自己是可憐、困苦、貧窮、瞎眼且赤裸的！","","¡Comprenderán que son unos pobres desgraciados, ciegos y desnudos!","Ils se rendront compte qu'ils sont malheureux, misérables, pauvres, aveugles et nus&nbsp;!","Sie werden erkennen, wie erbärmlich, armselig, arm, blind und nackt sie sind!","Capiranno di essere miserabili, pietosi, poveri, ciechi e nudi!","Eles vão perceber que estão desgraçados, lamentáveis, pobres, cegos e nus!"
"BOSS_MOONHEAD_QUOTE_3","他們將被永恆毀滅懲罰！","","¡Se les castigará con la destrucción eterna!","Ils auront pour châtiment une ruine éternelle&nbsp;!","Endlose Zerstörung wird ihre Strafe sein!","Saranno puniti con la distruzione eterna!","Eles serão punidos com uma destruição duradoura!"
"BOSS_MOONHEAD_QUOTE_4","他們將被鎖在黑暗鎖鏈中，等候審判！","","¡Llevarán cadenas de oscuridad hasta el día del juicio!","Ils seront précipités dans l'abîme chargés des chaînes d'obscurité et seront jugés&nbsp;!","Sie werden in dunkle Ketten gelegt, bis ihr Urteil gefällt ist!","Saranno incatenati nelle tenebre in attesa del giudizio!","Eles serão colocados em correntes de escuridão para aguardar seu julgamento!"
"BOSS_COVEN_NAME","女巫集會","","El Aquelarre","L'Amalgamation","Der Zirkel","La Congrega","O Sabá"
"BOSS_COVEN_QUOTE_1","我們將迎來偉大的終末！","","¡Haremos que llegue el gran fin!","Nous ferons advenir la grande fin&nbsp;!","Wir werden das Ende herbeirufen!","Porteremo avanti la grande fine!","Nós traremos o grande fim!"
"BOSS_COVEN_QUOTE_2","祂將啖食你的血肉，沐浴於你的鮮血之中！","","¡Devoraremos tu carne y nos bañaremos en tu sangre!","Il se repaîtra de votre chair et se baignera dans votre sang&nbsp;!","Er wird an eurem Fleisch laben und in eurem Blut baden!","Lui banchetterà con la tua carne e si laverà col tuo sangue!","Ele irá devorar sua carne e se banhar em seu sangue!"
"BOSS_COVEN_QUOTE_3","我們的主即將降臨！","","¡Nuestro Señor está en camino!","Notre Seigneur est à nos portes&nbsp;!","Unser Herr ist nahe!","Il nostro Signore sta arrivando!","Nosso Senhor está chegando!"
"BOSS_COVEN_QUOTE_4","來吧！灑下你的血！","","Deprisa, ¡derrama tu sangre!","Approchez&nbsp;! Versez votre sang&nbsp;!","Kommt! Vergießt euer Blut!","Vieni! Versa il tuo sangue!","Venha! Derrame seu sangue!"
"BOSS_STACY_NAME","史黛西","","Stacy","Stacy","Stacy","Stacy","Stacy"
"BOSS_STACY_QUOTE_1","喵？","","¿Miau?","Miaou&nbsp;?","Miau?","Miao?","Miau?"
"BOSS_STACY_QUOTE_2","咪嗚咪嗚！？","","¿Miau, miau?","Miaou, miaou&nbsp;?","Miau-miau?!","Miao miao?!","Mew mew?!"
"BOSS_STACY_QUOTE_3","喵嗚——！？","","¡¿Miauuuu?!","Miaouuu&nbsp;?!","Miiiaau?!","Miao?!","Miaaau?!"
"BOSS_SPEWER_NAME","噴吐者","","Salivastro","Gicleur","Spucker","Vomitore","Ejetor"
"BOSS_SPEWER_QUOTE_1","我被困在這裡 17 年了。","","Llevo 17 años atrapado aquí.","Je suis coincé ici depuis 17 ans.","Seit 17 Jahren bin ich hier gefangen.","Sono intrappolato qui da 17 anni.","Eu estou aqui há 17 anos."
"BOSS_SPEWER_QUOTE_2","我得吃藥了……","","Tengo que tomarme las pastillas...","Je dois prendre mes cachets...","Ich brauche meine Pillen&nbsp;…","Devo prendere le mie pillole...","Preciso de minhas pílulas..."
"BOSS_SPEWER_QUOTE_3","藥藥藥！！！","","¡Pastis, pastis, pastis!","Pilules, pilules, pilules&nbsp;!!!","Pillen, Pillen, Pillen!!!","Pillole pillole pillole!!!","Pílulas, pílulas, pílulas!!!"
"BOSS_SPEWER_QUOTE_4","糟了，我好像要噴了！","","Oh-oh, me parece que voy a escupir.","Oh oh, j'crois que je vais en mettre partout&nbsp;!","Oh-oh, ich glaube ich muss kotzen!","Uh oh, credo di stare per vomitare!","Oh oh, acho que vou ejetar!"
"BOSS_LORDBUNGA_NAME","邦嘎領主","","Jefe Bunga","Seigneur Bunga","Lord Bunga","Lord Bunga","Lorde Bunga"
"BOSS_LORDBUNGA_QUOTE_1","伊圖 斯拉格 貓！好吃！","","¡Ñamñam gato! ¡Yum, yom!","Ze manze les cha&nbsp;! Miam miam&nbsp;!","Katza fressn! Mjam mjom!","Eetoo thrag kats! Yum yom!","Eetoo thrag kats! Yum yom!"
"BOSS_LORDBUNGA_QUOTE_2","咕噥咕噥……","","Grrr, grrr...","*Grogne*","Grummel, grummel&nbsp;…","*grumble grumble*","*Resmunga resmunga*..."
"BOSS_HITLER_NAME","希特勒二世","","Hitler II","Hitler II","Hitler II","Hitler II","Hitler II"
"BOSS_HITLER_QUOTE_1","我要把你的蛋全都閹掉！","","Ich werde deine Eier kastrieren.","Ich werde deine Eier kastrieren!","Ich werde deine Eier kastrieren!","Ich werde deine Eier kastrieren!","Ich werde deine Eier kastrieren!"
