"KEY","en","notes","sp","fr","de","it","pt-br"
"PASSIVE_UNSCARRED_DESC","滿生命時，你有 100% 暴擊率。","","Cuando tiene todos los PS, tiene un 100 % de probabilidad de golpe crítico.","Tant que vous avez tous vos PV, vous avez 100&nbsp;% de chances de coup critique.","Du hast eine kritische Trefferchance von 100&nbsp;%, wenn du volle LP hast.","Quando sei a salute piena, hai il 100% di probabilità di colpo critico.","Enquanto estiver com a saúde completa, você possui 100% de chance de crítico."
"PASSIVE_UNSCARRED2_DESC","滿生命時，你有 100% 暴擊率、+5 法力回復與 +1 全屬性提升。","","Cuando tiene todos los PS, tiene un 100 % de probabilidad de golpe crítico, +5 de regeneración de maná y +1 de aumento total.","Tant que vous avez tous vos PV, vous avez 100&nbsp;% de chances de coup critique, Récupération de mana&nbsp;+5&nbsp;et Hausse de stats&nbsp;+1.","Du hast eine kritische Trefferchance von 100&nbsp;%, +5&nbsp;Manaregeneration und einen Bonus auf alle Attribute, wenn du volle LP hast.","Quando sei a salute piena, hai il 100% di probabilità di colpo critico, +5 a Rigenerazione Mana e +1 Aumento delle Statistiche.","Enquanto estiver com a saúde completa, você possui 100% de chance de crítico, +5 de regeneração de mana e +1 de todos os atributos aumentados."
"PASSIVE_DAUNT_NAME","威懾","","Amenaza","Dissuasion","Abschreckend","Intimidazione","Intimidação"
"PASSIVE_DAUNT_DESC","小型敵人不會攻擊你。","","Los enemigos pequeños no atacan a esta unidad.","Les petits ennemis ne vous attaqueront pas.","Kleine Gegner greifen dich nicht an.","I nemici piccoli non ti attaccheranno.","Inimigos pequenos não atacam você."
"PASSIVE_DAUNT2_DESC","小型敵人不會攻擊你。`n對接觸或攻擊你的單位施加恐懼 1。","","Los enemigos pequeños no atacan a esta unidad.
Inflige 1 de miedo a las unidades que entran en contacto con esta unidad o la ataquen.","Les petits ennemis ne vous attaqueront pas. Inflige Peur&nbsp;+1&nbsp;aux unités qui vous attaquent ou vous touchent.","Kleine Gegner greifen dich nicht an.
Einheiten, die dich berühren oder angreifen, erleiden Angst&nbsp;1.","I nemici piccoli non ti attaccheranno.
Infliggi Paura 1 alle unità che ti toccano o ti attaccano.","Inimigos pequenos não atacam você.
Aplique medo 1 em unidades que atacarem ou entrarem em contato com você."
"PASSIVE_ANIMALHANDLER_NAME","馴獸師","","Adiestramiento de animales","Dressage","Tierlieb","Domatore di Animali","Trato de Animais"
"PASSIVE_ANIMALHANDLER_DESC","每場戰鬥開始時，你會帶著一隻隨機害獸使魔，且其傷害與生命提高。","","Empieza cada combate con 1 familiar alimaña al azar con daño y salud potenciados.","Vous commencez chaque combat avec une vermine de compagnie aléatoire aux dégâts et PV améliorés.","Du beginnst jeden Kampf mit einem zufälligen Tierbegleiter mit verstärktem Schaden und erhöhten LP.","Inizi ogni battaglia con un famiglio parassita casuale con danno e salute potenziati.","Você inicia cada batalha com um familiar verme aleatório com saúde e dano aumentados."
"PASSIVE_ANIMALHANDLER2_DESC","每場戰鬥開始時，你會帶著 3 隻隨機害獸使魔，且其傷害與生命提高。","","Empieza cada combate con 3 familiares alimañas al azar con daño y salud potenciados.","Vous commencez chaque combat avec 3&nbsp;vermines de compagnie aléatoires aux dégâts et PV améliorés.","Du beginnst jeden Kampf mit drei zufälligen Tierbegleitern mit verstärktem Schaden und erhöhten LP.","Inizi ogni battaglia con 3 famigli parassiti casuali con danno e salute potenziati.","Você inicia cada batalha com 3 familiares vermes aleatórios com saúde e dano aumentados."
"PASSIVE_WHIPCRACKER_NAME","鞭策者","","Latigazo","Coup de fouet","Zuckerbrot und Peitsche","Asso della Frusta","Chicote"
"PASSIVE_WHIPCRACKER_DESC","當你傷害友軍時，該友軍獲得 +1 傷害。","","Cuando inflige daño a un aliado, este obtiene +1 de daño.","Quand vous blessez une unité alliée, elle gagne Dégâts&nbsp;+1.","Wenn du einem Verbündeten Schaden zufügst, erhält er +1&nbsp;Schaden.","Quando infliggi danno a un alleato, l'alleato ottiene +1 al Danno.","Sempre que você causar dano a aliados, eles obtém +1 de dano."
"PASSIVE_WHIPCRACKER2_DESC","當你傷害友軍時，該友軍獲得 +1 傷害與 +1 [img:spd]。","","Cuando inflige daño a un aliado, este obtiene +1 de daño y +1 [img:spd].","Quand vous blessez une unité alliée, elle gagne Dégâts&nbsp;+1&nbsp;et [img:spd]&nbsp;+1.","Wenn du einem Verbündeten Schaden zufügst, erhält er +1&nbsp;Schaden und +1&nbsp;[img:spd].","Quando infliggi danno a un alleato, l'alleato ottiene +1 al Danno e +1 alla [img:spd].","Sempre que você causar dano a aliados, eles obtém +1 de dano e +1 de [img:spd]."
"PASSIVE_PRESSUREPOINTS_NAME","弱者之力","","Poder de mansedumbre","Puissance des faibles","Die Kraft der Sanftmut","La Forza del Debole","Força da Docilidade"
"PASSIVE_PRESSUREPOINTS_DESC","你造成的傷害若為 2 或以下，必定暴擊。","","El daño de 2 o menos que inflige esta unidad siempre es crítico.","Les dégâts inférieurs ou égaux à&nbsp;2&nbsp;que vous infligez sont toujours des coups critiques.","Verursachst du 2 oder weniger Schaden, ist der Treffer immer kritisch.","Quando infliggi un danno pari o inferiore a 2 è sempre critico.","O dano causado por você que for menor ou igual a 2 é sempre crítico."
"PASSIVE_PRESSUREPOINTS2_DESC","你造成的傷害若為 3 或以下，必定暴擊。+50% 暴擊傷害。","","El daño de 3 o menos que inflige esta unidad siempre es crítico. +50 % de daño crítico.","Les dégâts inférieurs ou égaux à&nbsp;3&nbsp;que vous infligez sont toujours des coups critiques. Dégâts critiques&nbsp;+50&nbsp;%.","Verursachst du 3 oder weniger Schaden, ist der Treffer immer kritisch. +50&nbsp;% kritischer Schaden.","Quando infliggi un danno pari o inferiore a 3 è sempre critico. +50% al Danno Critico.","O dano causado por você que for menor ou igual a 3 é sempre crítico. +50% de dano crítico."
"PASSIVE_GASSY_NAME","脹氣","","Pedorro","Repoussoir","Blähungen","Gas Intestinali","Gases"
"PASSIVE_GASSY_DESC","每當你受傷時，擊退所有相鄰單位。","","Al sufrir daño, hace retroceder a todas las unidades adyacentes.","Quand vous subissez des dégâts, vous repoussez les unités adjacentes.","Stoße alle benachbarten Einheiten zurück, wenn du Schaden erleidest.","Ogni volta che subisci danno, respingi tutte le unità adiacenti.","Sempre que sofrer dano, empurre para trás todas as unidades adjacentes."
"PASSIVE_GASSY2_DESC","每當你受傷時，使所有相鄰單位中毒並將其擊退 10 格。","","Al sufrir daño, inflige veneno a todas las unidades adyacentes y las hace retroceder 10 casillas.","Quand vous subissez des dégâts, vous empoisonnez les unités adjacentes et les repoussez de 10&nbsp;cases.","Vergifte alle benachbarten Einheiten und stoße sie um 10&nbsp;Felder zurück, wenn du Schaden erleidest.","Ogni volta che subisci danno, avveleni tutte le unità adiacenti e le respingi indietro di 10 caselle.","Sempre que sofrer dano, envenene todas as unidades adjacentes e as empurre 10 espaços para trás."
"PASSIVE_DEALER_NAME","補給員","","Traficante","Dealer","Dealer","Spacciatore","Tráfico"
"PASSIVE_DEALER_DESC","你可以對其他單位使用消耗品。","","Se pueden usar los consumibles con otras unidades.","Vous pouvez utiliser les consommables sur d'autres unités.","Du kannst Verbrauchsgegenstände auf andere Einheiten anwenden.","Puoi usare i consumabili su altre unità.","Você pode usar consumíveis em outras unidades."
"PASSIVE_DEALER2_DESC","你可以對其他單位使用消耗品。`n你使用的消耗品效果加倍。","","Se pueden usar los consumibles con otras unidades.
Se duplica el efecto de los consumibles usados.","Vous pouvez utiliser les consommables sur d'autres unités. Les effets des consommables sont doublés sur vous.","Du kannst Verbrauchsgegenstände auf andere Einheiten anwenden.
Verbrauchsgegenstände, die du benutzt, haben doppelte Wirkung.","Puoi usare i consumabili su altre unità.
I consumabili che usi hanno effetto doppio.","Você pode usar consumíveis em outras unidades.
Consumíveis que você usa possuem efeito dobrado."
"PASSIVE_PATIENCE_NAME","耐心","","Paciencia","Patience","Geduld","Pazienza","Paciência"
"PASSIVE_PATIENCE_DESC","若你在回合結束前未進行任何行動，則在本輪末獲得額外回合。若你在主回合跳過行動，則不會回復法力。","","Si acaba el turno sin realizar acciones, obtiene un turno extra al final de la ronda. No se regenera maná en el turno principal si lo omite.","Si vous terminez votre tour sans effectuer d'action, vous gagnez un tour bonus à la fin de la manche. Si vous passez votre tour principal, vous ne regagnez pas de mana.","Wenn du deinen Zug beendest, ohne eine Aktion ausgeführt zu haben, regenerierst du kein Mana und erhältst am Ende der Runde einen zusätzlichen Zug. ","Se termini il tuo turno senza compiere alcuna azione, ottieni un turno aggiuntivo alla fine del round. Non rigeneri mana nel turno principale se lo salti.","Se você finalizar seu turno sem realizar nenhuma ação, obtenha um turno adicional no final da rodada. Você não regenera mana no seu turno principal se passá-lo."
"PASSIVE_PATIENCE2_DESC","若你在回合結束前未進行任何行動，則在本輪末獲得額外回合。","","Si acaba el turno sin realizar acciones, obtiene un turno extra al final de la ronda.","Si vous terminez votre tour sans effectuer d'action, vous gagnez un tour bonus à la fin de la manche.","Wenn du deinen Zug beendest, ohne eine Aktion ausgeführt zu haben, erhältst du am Ende der Runde einen zusätzlichen Zug. ","Se termini il tuo turno senza compiere alcuna azione, ottieni un turno aggiuntivo alla fine del round.","Se você finalizar seu turno sem realizar nenhuma ação, obtenha um turno adicional no final da rodada."
"PASSIVE_WIGGLY_NAME","滑溜","","Serpenteo","Gigote","Berührungsangst","Sinuosità","Ondulante"
"PASSIVE_WIGGLY_DESC","+25% 閃避率。","","+25 % de probabilidad de esquiva.","Chances d'esquive&nbsp;+25&nbsp;%.","+25&nbsp;% Ausweichchance.","+25% di probabilità di schivata.","+25 de chance de esquiva."
"PASSIVE_WIGGLY2_DESC","+25% 閃避率與 +25% 暴擊率。","","+25 % de probabilidad de esquiva y +25 % de probabilidad de golpe crítico.","Chances d'esquive&nbsp;+25&nbsp;% et chances de coup critique&nbsp;+25&nbsp;%.","+25&nbsp;% Ausweichchance und +25&nbsp;% kritische Trefferchance.","+25% di probabilità di schivata e +25% probabilità di colpo critico.","+25 de chance de esquiva e 25% de chance de crítico."
"PASSIVE_MINIME_NAME","迷你我","","Miniyo","Mini-moi","Mini-Me","Mini-me","Mini-Eu"
"PASSIVE_MINIME_DESC","獲得一個半尺寸分身，擁有你 50% 的屬性。分身由 AI 控制。","","Obtiene una copia a mitad de tamaño que tiene un 50 % de los atributos de esta unidad. La copia está controlada por la IA.","Obtenez votre copie miniature qui hérite de 50&nbsp;% de vos stats. La copie est contrôlée par l'IA.","Erhalte eine halb so große Kopie von dir selbst mit 50&nbsp;% deiner Attribute. Die Kopie ist computergesteuert.","Ottieni una tua copia di dimensione dimezzata, con il 50% delle tue statistiche. La copia è controllata dall'IA.","Obtenha uma cópia de si com metade do seu tamanho e 50% dos seus atributos. A cópia é controlada pelo computador."
"PASSIVE_MINIME2_DESC","獲得一個半尺寸分身（50% 屬性）與一個四分之一尺寸分身（25% 屬性）。分身由 AI 控制。","","Obtiene una copia a mitad de tamaño que tiene un 50 % de los atributos de esta unidad y otra copia a un cuarto de tamaño que tiene un 25 % de sus atributos. Las copias están controladas por la IA.","Obtenez votre copie miniature qui hérite de 50&nbsp;% de vos stats et une copie encore plus petite avec 25&nbsp;% de vos stats. Les copies sont contrôlées par l'IA.","Erhalte eine halb und eine ein Viertel so große Kopie von dir selbst mit je 50&nbsp;% und 25&nbsp;% deiner Attribute. Die Kopien sind computergesteuert.","Ottieni una tua copia di dimensione dimezzata, con il 50% delle tue statistiche e una copia di un quarto della tua dimensione con il 25% delle tue statistiche. Le copie sono controllate dall'IA.","Obtenha uma cópia de si com metade do seu tamanho e 50% dos seus atributos e outra cópia com um quarto do seu tamanho e 25% dos seus atributos. As cópias são controladas pelo computador."
"PASSIVE_BAREMINIMUM_NAME","最低標準","","Mínimo indispensable","Strict minimum","Absolutes Minimum","Minimo Indispensabile","Mínimo Possível"
"PASSIVE_BAREMINIMUM_DESC","你的屬性不會低於 5。","","Los atributos no pueden bajar de 5.","Vos stats ne peuvent pas descendre en dessous de&nbsp;5.","Deine Attribute können nicht unter 5 fallen.","Le tue statistiche non possono scendere sotto 5.","Seus atributos não podem ser menores do que 5."
"PASSIVE_BAREMINIMUM2_DESC","你的屬性不會低於 7。","","Los atributos no pueden bajar de 7.","Vos stats ne peuvent pas descendre en dessous de&nbsp;7.","Deine Attribute können nicht unter 7 fallen.","Le tue statistiche non possono scendere sotto 7.","Seus atributos não podem ser menores do que 7."
"PASSIVE_UNRESTRICTED_NAME","無限制","","Sin restricción","Sans restriction","Uneingeschränkt","Senza Restrizioni","Irrestrito"
"PASSIVE_UNRESTRICTED_DESC","原本「每場戰鬥一次」限制的行動，改為可「每回合一次」施放。","","Las acciones que tienen una restricción de uso de una vez por combate se pueden utilizar una vez por turno en su lugar.","Les actions limitées à une fois par combat peuvent être lancées une fois par tour.","Aktionen, die nur einmal im Kampf benutzt werden können, können stattdessen einmal pro Zug benutzt werden.","Le azioni con una restrizione di un singolo uso per battaglia possono essere invece lanciate una volta per turno.","Ações com uma restrição de uso único por batalha passam a poder ser usadas uma vez por turno."
"PASSIVE_UNRESTRICTED2_DESC","原本「每場戰鬥一次」限制的行動，改為可「每回合一次」施放。`n原本「每回合一次」限制的行動有 50% 機率可再次施放。","","Las acciones que tienen una restricción de uso de una vez por combate se pueden utilizar una vez por turno en su lugar.
Las acciones que tienen una restricción de uso de una ve por turno tienen un 50 % de probabilidad de poder lanzarse de nuevo.","Les actions limitées à une fois par combat peuvent être lancées une fois par tour. Vous avez 50&nbsp;% de chances de pouvoir relancer les actions limitées à une fois par tour.","Aktionen, die nur einmal im Kampf benutzt werden können, können stattdessen einmal pro Zug benutzt werden.
Aktionen, die nur einmal pro Zug benutzt werden können, können mit 50%iger Wahrscheinlichkeit noch einmal benutzt werden.","Le azioni con una restrizione di un singolo uso per battaglia possono essere invece lanciate una volta per turno.
Le azioni con una restrizione di un singolo uso per turno hanno il 50% di probabilità di poter essere lanciate di nuovo.","Ações com uma restrição de uso único por batalha passam a poder ser usadas uma vez por turno.
Ações com uma restrição de uso único por batalha passam a ter uma chance de 50% de serem usadas novamente."
"PASSIVE_DEATHSDOOR_NAME","鬼門關","","Puerta de la muerte","Aux portes de la mort","Schwelle des Todes","L'Uscio della Morte","Porta da Morte"
"PASSIVE_DEATHSDOOR_DESC","當你生命為 1 時，你的法術消耗 1 法力，但每回合只能施放一次。","","Cuando solo le queda 1 PS, sus hechizos cuestan 1 de maná, pero solo se pueden lanzar una vez por turno.","Quand vous n'avez plus qu'1&nbsp;PV, vos sorts coûtent 1&nbsp;mana, mais vous ne pouvez les lancer qu'une fois par tour.","Während du 1&nbsp;LP hast, kosten deine Zauber 1&nbsp;Mana, können aber nur einmal pro Zug gewirkt werden.","Quando hai 1 PS, i tuoi incantesimi costano 1 mana, ma possono essere lanciati solo una volta per turno.","Sempre que você estiver com 1 PV, seus encantamentos custam 1 de mana, mas só podem ser lançados uma vez por turno."
"PASSIVE_DEATHSDOOR2_DESC","當你生命為 5 或以下時，你的法術消耗 1 法力，但每回合只能施放一次。","","Cuando le quedan 5 PS o menos, sus hechizos cuestan 1 de maná, pero solo se pueden lanzar una vez por turno.","Quand vous n'avez plus que 5&nbsp;PV ou moins, vos sorts coûtent 1&nbsp;mana, mais vous ne pouvez les lancer qu'une fois par tour.","Während du 5 oder weniger LP hast, kosten deine Zauber 1&nbsp;Mana, können aber nur einmal pro Zug gewirkt werden.","Quando hai 5 PS o inferiori, i tuoi incantesimi costano 1 mana, ma possono essere lanciati solo una volta per turno.","Sempre que você estiver com 5 ou menos PV, seus encantamentos custam 1 de mana, mas só podem ser lançados uma vez por turno."
