"KEY","en","notes","sp","fr","de","it","pt-br"
"ITEM_BRICKS_NAME","磚塊","","Ladrillos","Briques","Ziegel","Mattoni","Tijolos"
"ITEM_BRICKS_DESC","使用：施加暈眩的可拋射攻擊。`n[s:.7](每場戰鬥可用一次。)[/s]","","Uso: Lanza un ataque en arco que aturde.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque en cloche qui inflige Étourdissement.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Angriff, der Hindernisse ignoriert und Betäubung verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco a parabola che infligge Stordimento.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque em arco que aplica atordoamento.
[s:.7](Um uso por batalha.)[/s]"
"ITEM_BUCKETOFACID_NAME","酸液瓶","","Vial de ácido","Flacon d'acide","Säureflasche","Fiala di Acido","Frasco de Ácido"
"ITEM_BUCKETOFACID_DESC","使用：施加隨機狀態效果的近戰攻擊。","","Uso: Lanza un ataque cuerpo a cuerpo que inflige efectos de estado al azar.","Utilisation&nbsp;: une attaque au corps à corps qui inflige des altérations d'état aléatoires.","Benutzen: Ein Nahkampfangriff, der zufällige Statuseffekte verursacht.","Uso: Un attacco corpo a corpo che infligge effetti di stato casuali.","Uso: um ataque corpo-a-corpo que aplica efeitos de estado aleatórios."
"ITEM_BUCKETOFBLOOD_NAME","血桶","","Cubo de sangre","Seau de sang","Eimer mit Blut","Secchio di Sangue","Balde de Sangue"
"ITEM_BUCKETOFBLOOD_DESC","使用：獲得 +2 [img:con] 與 -1 [img:spd]，然後回復 4 生命。","","Uso: Obtiene +2 [img:con] y -1 [img:spd], luego recupera 4 PS.","Utilisation&nbsp;: [img:con] +2&nbsp;et [img:spd] -1, puis vous récupérez 4&nbsp;PV.","Benutzen: Erhalte +2&nbsp;[img:con] und -1&nbsp;[img:spd]. Heile dich anschließend um 4&nbsp;LP.","Uso: Ottieni +2 alla [img:con] e -1 alla [img:spd], poi recuperi 4 PS.","Uso: obtenha +2 de [img:con] e -1 de [img:spd], e então cure 4 PV."
"ITEM_BUCKETOFLARD_NAME","豬油桶","","Cubo de sebo","Seau de saindoux","Eimer mit Fett","Secchio di Lardo","Balde de Banha"
"ITEM_BUCKETOFLARD_DESC","使用：獲得 +2 [img:con] 與 -1 [img:spd]，然後回復 4 生命。","","Uso: Obtiene +2 [img:con] y -1 [img:spd], luego recupera 4 PS.","Utilisation&nbsp;: [img:con] +2&nbsp;et [img:spd] -1, puis vous récupérez 4&nbsp;PV.","Benutzen: Erhalte +2&nbsp;[img:con] und -1&nbsp;[img:spd]. Heile dich anschließend um 4&nbsp;LP.","Uso: Ottieni +2 alla [img:con] e -1 alla [img:spd], poi recuperi 4 PS.","Uso: obtenha +2 de [img:con] e -1 de [img:spd], e então cure 4 PV."
"ITEM_BUG_NAME","蟲子","","Bicho","Insecte","Käfer","Insetto","Inseto"
"ITEM_BUG_DESC","你的基本攻擊變為節拍器。`n使用：施放一個隨機法術。","","El ataque básico es Metrónomo.
Uso: Lanza un hechizo al azar.","Votre attaque de base est Métronome.
Utilisation&nbsp;: lance un sort aléatoire.","Dein Grundangriff wird zu Metronom.
Benutzen: Wirke einen zufälligen Zauber.","Il tuo attacco base è Metronomo.
Uso: Lanci un incantesimo casuale.","Seu ataque básico se torna metrônomo.
Uso: lance um encantamento aleatório."
"ITEM_BUNGASBONE_NAME","Bunga的骨頭","","Hueso de Bunga","Os de Bunga","Bungas Knochen","Osso di Bunga","Osso de Bunga"
"ITEM_BUNGASBONE_DESC","使用：具有擊退 5 的近戰攻擊。","","Uso: Lanza un ataque cuerpo a cuerpo con 5 de retroceso.","Utilisation&nbsp;: une attaque au corps à corps avec Recul +5.","Benutzen: Ein Nahkampfangriff mit Rückstoß&nbsp;5.","Uso: Un attacco corpo a corpo con Contraccolpo 5.","Uso: um ataque corpo-a-corpo com empurrão 5."
"ITEM_BURNINGCOAL_NAME","燃燒煤塊","","Ascuas ardientes","Charbons ardents","Glühende Kohlen","Carboni Ardenti","Carvões em Brasa"
"ITEM_BURNINGCOAL_DESC","使用：可拋射攻擊，施加燃燒 2 與 +2 [img:spd]。`n被動：每回合開始獲得燃燒 1 與 +2 [img:spd]。","","Uso: Lanza un ataque en arco que inflige 2 de quemadura y +2 [img:spd].
Pasiva: Obtiene 1 de quemadura y +2 [img:spd] al inicio de cada turno.","Utilisation&nbsp;: une attaque en cloche qui inflige Brûlure +2&nbsp;et [img:spd] +2.
Passif&nbsp;: vous recevez Brûlure +1&nbsp;et [img:spd] +2&nbsp;au début de chaque tour.","Benutzen: Ein Angriff, der Hindernisse ignoriert, Verbrennung&nbsp;2 verursacht und +2&nbsp;[img:spd] verleiht.
Passiveffekt: Erhalte am Anfang jedes Zuges Verbrennung&nbsp;1 und +2&nbsp;[img:spd].","Uso: Un attacco a parabola che infligge Bruciatura 2 e +2 alla [img:spd].
Abilità Passiva: Ottieni Bruciatura 1 e +2 alla [img:spd] all'inizio di ogni turno.","Uso: um ataque em arco que aplica queimadura 2 e +2 de [img:spd].
Passivo: obtenha queimadura 1 e +2 de [img:spd] no início de cada turno."
"ITEM_BUTCHERSCLEAVER_NAME","屠夫菜刀","","Macheta de carnicero","Fendoir du barbare","Fleischermesser","Mannaia del Macellaio","Cutelo de Açougueiro"
"ITEM_BUTCHERSCLEAVER_DESC","使用：具有劈砍且可攻擊斜角的近戰攻擊。","","Uso: Lanza un ataque cuerpo a cuerpo con incisión que golpea en diagonal.","Utilisation&nbsp;: une attaque au corps à corps infligeant Fendoir pouvant toucher en diagonale.","Benutzen: Ein Nahkampfangriff, der Schlachten und diagonal treffen kann.","Uso: Un attacco corpo a corpo con Fendente che può colpire in diagonale.","Uso: um ataque corpo-a-corpo com cisão que pode golpear diagonalmente."
"ITEM_BUTTERFLYKNIFE_NAME","蝴蝶刀","","Navaja de abanico","Couteau papillon","Butterflymesser","Coltello a Farfalla","Faca Borboleta"
"ITEM_BUTTERFLYKNIFE_DESC","使用：施加流血的多段近戰攻擊。`n[s:.7](每場戰鬥可用一次。)[/s]","","Uso: Lanza un ataque cuerpo a cuerpo que golpea varias veces y que inflige hemorragia.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque multiple au corps à corps qui inflige Saignement.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein mehrfach treffender Nahkampfangriff, der Blutung verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco corpo a corpo multi-colpo che infligge Sanguinamento.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque corpo-a-corpo multigolpes que aplica sangramento.
[s:.7](Um uso por batalha.)[/s]"
"ITEM_CARBATTERY_NAME","汽車電瓶","","Batería de coche","Batterie de voiture","Autobatterie","Batteria per Auto","Bateria de Carro"
"ITEM_CARBATTERY_DESC","使用：電屬性近戰攻擊，有 50% 機率連鎖到 3 格內另一名敵人。僅可在滿法力時使用。","","Uso: Lanza un ataque eléctrico cuerpo a cuerpo con un 50 % de probabilidad de encadenarse con otro enemigo en un radio de 3 casillas. Solo puede usarse con el maná a tope.","Utilisation&nbsp;: une attaque au corps à corps électrique ayant 50&nbsp;% de chances de se propager à un autre ennemi dans un rayon de 3&nbsp;cases. Ne peut être utilisée qu'avec une barre de mana pleine.","Benutzen: Ein elektrischer Nahkampfangriff, der mit 50%iger Wahrscheinlichkeit auf einen weiteren Gegner innerhalb von 3&nbsp;Feldern überspringt. Kann nur mit vollem Mana benutzt werden.","Uso: Un attacco corpo a corpo elettrico che ha un 50% di probabilità di concatenarsi a un altro nemico entro 3 caselle. Può essere usato solo quando si ha il mana al massimo.","Uso: um ataque corpo-a-corpo elétrico com 50% de chance de ser encadeado a outro inimigo dentro de 3 espaços de distância. Só pode ser utilizado com mana completa."
"ITEM_CATPAW_NAME","貓掌","","Pata de gato","Patoune de chat","Katzenpfote","Zampa di Gatto","Pata de Gato"
"ITEM_CATPAW_DESC","使用：近戰攻擊，使用後有 25% 機率刷新自身。","","Uso: Lanza un ataque cuerpo a cuerpo con un 25 % de probabilidad de restaurarse al usarla.","Utilisation&nbsp;: une attaque au corps à corps ayant 25&nbsp;% de chances de se réinitialiser après utilisation.","Benutzen: Ein Nahkampfangriff, der sich mit 25%iger Wahrscheinlichkeit selbst auffrischt.","Uso: Un attacco corpo a corpo che ha un 25% di probabilità di rigenerarsi quando viene usato.","Uso: um ataque corpo-a-corpo com 25% de chance de se reiniciar ao ser utilizado."
"ITEM_CHAINSAW_NAME","電鋸","","Motosierra","Tronçonneuse","Kettensäge","Motosega","Serra Elétrica"
"ITEM_CHAINSAW_DESC","使用：多段近戰攻擊，有 25% 機率觸發劈砍。`n[s:.7](每場戰鬥可用一次。)[/s]`n被動：+2 荊棘。","","Uso: Lanza un ataque cuerpo a cuerpo que golpea varias veces con un 25 % de probabilidad de infligir incisión.
[s:.7](Disponible una vez por combate).[/s]
Pasiva: +2 de espinas.","Utilisation&nbsp;: une attaque multiple au corps à corps avec 25&nbsp;% de chances d'infliger Fendoir.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]
Passif&nbsp;: Épines +2.","Benutzen: Ein mehrfach treffender Nahkampfangriff, der mit 25%iger Wahrscheinlichkeit schlachtet.
[s:.7](Einmal pro Kampf verwendbar.)[/s]
Passiveffekt: +2 Dornen.","Uso: Un attacco corpo a corpo multi-colpo con il 25% di probabilità di essere Fendente.
[s:.7](Utilizzabile una volta per battaglia.)[/s]
Abilità Passiva: +2 Spine.","Uso: um ataque corpo-a-corpo multigolpes com 25% de chance de causar cisão.
[s:.7](Um uso por batalha.)[/s]
Passivo: +2 de espinhos."
"ITEM_CHEESE_NAME","起司","","Queso","Fromage","Käse","Formaggio","Queijo"
"ITEM_CHEESE_DESC","使用：獲得 +1 [img:con] 並回復 2 生命。","","Uso: Obtiene +1 [img:con] y recupera 2 PS.","Utilisation&nbsp;: [img:con] +1&nbsp;et vous récupérez 2&nbsp;PV.","Benutzen: Erhalte +1&nbsp;[img:con] und heile 2&nbsp;LP.","Uso: Ottieni +1 alla [img:con] e rigeneri 2 PS.","Uso: obtenha +1 de [img:con] e cure 2 PV."
"ITEM_CHUMBUCKET_NAME","魚餌桶","","Cubo de cebo","Seau d'asticots","Ködereimer","Secchio di Pastura","Balde de Restos"
"ITEM_CHUMBUCKET_DESC","使用：可拋射攻擊，生成一灘蠕動物。","","Uso: Lanza un ataque en arco que crea un charco de líquido tóxico.","Utilisation&nbsp;: une attaque en cloche qui génère une flaque de substance visqueuse.","Benutzen: Ein Angriff, der Hindernisse ignoriert und eine Ekelschleimpfütze erzeugt.","Uso: Un attacco a parabola che crea una pozza di melma.","Uso: um ataque em arco que cria uma poça de videiras."
"ITEM_CREEPYPHOTO_NAME","詭異照片","","Foto espantosa","Photo flippante","Gruseliges Foto","Foto Inquietante","Foto Assustadora"
"ITEM_CREEPYPHOTO_DESC","使用：施加恐懼 1 的近戰攻擊。`n[s:.7](每場戰鬥可用一次。)[/s]","","Uso: Lanza un ataque cuerpo a cuerpo que inflige 1 de miedo.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque au corps à corps qui inflige Trouille 1.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Nahkampfangriff, der Angst&nbsp;1 verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco corpo a corpo che infligge Paura 1.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque corpo-a-corpo que aplica medo 1.
[s:.7](Um uso por batalha.)[/s]"
"ITEM_CRISPPAPER_NAME","脆紙","","Papel crujiente","Papier-rasoir","Scharfes Papier","Carta Tagliente","Papel Ressecado"
"ITEM_CRISPPAPER_DESC","使用：施加流血 3 的遠程攻擊。`n[s:.7](每場戰鬥可用一次。)[/s]","","Uso: Lanza un ataque a distancia que inflige +3 de hemorragia.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque à distance qui inflige Saignement +3.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Fernkampfangriff, der Blutung&nbsp;3 verursacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco a distanza che infligge Sanguinamento 3.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque à distância que aplica sangramento 3.
[s:.7](Um uso por batalha.)[/s]"
"ITEM_CROSSBOW_NAME","十字弓","","Ballesta","Arbalète","Armbrust","Balestra","Besta"
"ITEM_CROSSBOW_DESC","使用：無視護盾並施加流血 1 的遠程攻擊。","","Uso: Lanza un ataque a distancia que ignora el escudo e inflige 1 de hemorragia.","Utilisation&nbsp;: une attaque à distance qui ignore la défense et inflige Saignement 1.","Benutzen: Ein Fernkampfangriff, der Schilde ignoriert und Blutung&nbsp;1 verursacht.","Uso: Un attacco a distanza che ignora lo scudo e infligge Sanguinamento 1.","Uso: um ataque à distância que ignora escudos e aplica sangramento 1."
"ITEM_CROWBAR_NAME","撬棍","","Palanqueta","Pied-de-biche","Brechstange","Piede di Porco","Pé de Cabra"
"ITEM_CROWBAR_DESC","使用：近戰攻擊，可摧毀垃圾袋與木箱並散落額外拾取物。","","Uso: Lanza un ataque cuerpo a cuerpo que destroza los contenedores y las bolsas de basura y genera recogibles extras.","Utilisation&nbsp;: une attaque au corps à corps qui détruit les sacs-poubelle et les caisses, dispersant des ressources.","Benutzen: Ein Nahkampfangriff, der Müllbeutel und Kisten zerstört und zusätzliche Gegenstände erscheinen lässt.","Uso: Un attacco corpo a corpo che distrugge sacchi della spazzatura e casse, spargendo in giro raccoglibili extra.","Uso: um ataque corpo-a-corpo que destrói sacos de lixo e caixas, espalhando coletáveis extras."
"ITEM_DEATHBOT_NAME","死神機器人","","Muertebot","Robot tueur","Todesroboter","Mortebot","Robô da Morte"
"ITEM_DEATHBOT_DESC","使用：召喚一台持火焰噴射器的死神機器人。","","Uso: Genera un muertebot con lanzallamas.","Utilisation&nbsp;: fait apparaître un robot tueur armé d'un lance-flammes.","Benutzen: Lasse einen Todesroboter mit einem Flammenwerfer erscheinen.","Uso: Generi un Mortebot con un lanciafiamme.","Uso: gere um robô da morte com um lança-chamas."
"ITEM_DEATHSSCYTHE_NAME","死神鐮刀","","Guadaña de la parca","Grande faucheuse","Sense des Schnitters","Falce della Morte","Foice da Morte"
"ITEM_DEATHSSCYTHE_DESC","使用：旋轉攻擊。使用後你會在回合結束時死亡。","","Uso: Lanza un ataque giratorio. Después de usarla, esta unidad muere al final del turno.","Utilisation&nbsp;: attaque tournoyante. Après utilisation, vous mourez à la fin de votre tour.","Benutzen: Ein Wirbelangriff. Nach Benutzung stirbst du am Ende deines Zuges.","Uso: Un attacco rotante. Dopo averlo usato, muori alla fine del tuo turno.","Uso: um ataque giratório. Após usar isto, morra no final do seu turno."
"ITEM_DEMONCORE_NAME","惡魔核心","","Núcleo demoníaco","Noyau démoniaque","Dämonenkern","Nucleo Demoniaco","Núcleo de Demônio"
"ITEM_DEMONCORE_DESC","每場戰鬥開始時帶有中毒 5。戰鬥開始時對 Boss 與小Boss施加全屬性下降 2。`n使用：一次近戰攻擊，使目標在其下回合結束時死亡。Boss改為在其下回合結束時睡著。","","Empieza cada combate con 5 de veneno. Inflige 2 de reducción total a jefes y minijefes al inicio del combate.
Uso: Lanza un ataque cuerpo a cuerpo que provoca la muerte de una unidad al final de su siguiente turno. Por su parte, los jefes se quedan dormidos.","Vous débutez chaque combat avec Poison +5. Inflige Baisse de stats +2&nbsp;aux boss et miniboss au début du combat.
Utilisation&nbsp;: une attaque au corps à corps tuant une unité à la fin de son prochain tour. Les boss s'endorment à la fin de leur prochain tour.","Beginne jeden Kampf mit Gift&nbsp;5. Verursache bei Bossen und Minibossen am Anfang des Kampfes einen Malus auf alle Attribute.
Benutzen: Ein Nahkampfangriff, der eine Einheit am Ende ihres nächsten Zuges tötet. Bosse schlafen stattdessen ein.","Inizi ogni battaglia con Veleno 5. Infliggi Diminuzione delle Statistiche 2 a boss e miniboss all'inizio della battaglia.
Uso: Un attacco corpo a corpo che causa la morte di un'unità alla fine del suo turno successivo. I boss, invece, si addormentano alla fine del loro turno successivo.","Inicie cada batalha com veneno 5. Aplique todos os atributos diminuídos 2 em chefes e minichefes no início da batalha.
Uso: um ataque corpo-a-corpo que faz com que uma unidade morra no final de seu próximo turno. Chefes adormecem no final de seu próximo turno."
"ITEM_DRYICE_NAME","乾冰","","Hielo seco","Glace carbonique","Trockeneis","Ghiaccio Secco","Gelo Seco"
"ITEM_DRYICE_DESC","使用：施加緩速的冰屬性近戰攻擊。","","Uso: Lanza un ataque cuerpo a cuerpo con elemento de hielo que inflige ralentización.","Utilisation&nbsp;: une attaque au corps à corps de glace qui inflige Lenteur.","Benutzen: Ein Eis-Nahkampfangriff, der Verlangsamung verursacht.","Uso: Un attacco corpo a corpo di elemento ghiaccio che infligge Rallentamento.","Uso: um ataque do elemento gelo que aplica lentidão."
"ITEM_ENERGYDRINK_NAME","能量飲料","","Bebida energética","Boisson énergisante","Energydrink","Bevanda Energetica","Bebida Energética"
"ITEM_ENERGYDRINK_DESC","使用：獲得 +1 [img:dex] 與 +1 [img:spd]。","","Uso: Obtiene +1 [img:dex] y +1 [img:spd].","Utilisation&nbsp;: [img:dex] +1&nbsp;et [img:spd] +1.","Benutzen: Erhalte +1&nbsp;[img:dex] und +1&nbsp;[img:spd].","Uso: Ottieni +1 alla [img:dex] e +1 alla [img:spd].","Uso: obtenha +1 de [img:dex] e +1 de [img:spd]."
"ITEM_ETHERSOAKEDRAG_NAME","乙醚浸布","","Trapo empapado de éter","Chiffon imbibé d'éther","Äthertuch","Straccio Imbevuto d'Etere","Trapo Embebido de Éter"
"ITEM_ETHERSOAKEDRAG_DESC","使用：使相鄰單位或自己入睡。該單位在醒來前獲得 +5 生命回復與 +5 法力回復。`n[s:.7](每場戰鬥可用一次。)[/s]","","Uso: Duerme a esta unidad o a otra adyacente. Esa unidad obtiene +5 de regeneración de salud y +5 de regeneración de maná hasta que despierta.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: endort une unité adjacente ou vous-même. La cible bénéficie de Régénération de PV +5&nbsp;et Régénération de mana +5&nbsp;jusqu'à son réveil.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Lasse dich oder eine benachbarte Einheit einschlafen. Der Schlafende erhält +5&nbsp;Lebensregeneration und +5&nbsp;Manaregeneration, bis er wieder aufwacht.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Addormenta te o un'unità adiacente. Quell'unità ottiene +5 a Rigenerazione Salute e +5 a Rigenerazione Mana finché non si sveglia.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: faça uma unidade adjacente ou você adormecer. Essa unidade obtém +5 de regeneração de saúde e +5 de regeneração de mana até acordar.
[s:.7](Um uso por batalha.)[/s]"
