"KEY","en","notes","sp","fr","de","it","pt-br"
"//unit types","","","","","","",""
"UNIT_TYPE_ALIEN","外星生物","","Extraterrestre","Extraterrestre","Alien","Alieno","Alienígena"
"UNIT_TYPE_ANGEL","天使","","Ángel","Ange","Engel","Angelo","Anjo"
"UNIT_TYPE_ANIMAL","動物","","Animal","Animal","Tier","Animale","Animal"
"UNIT_TYPE_BIRD","鳥類","","Pájaro","Oiseau","Vogel","Uccello","Pássaro"
"UNIT_TYPE_BISHOP_HAT","主教帽","","Mitra","Mitre","Bischofshut","Cappello da Vescovo","Chapéu de Bispo"
"UNIT_TYPE_BLOB","黏塊","","Masa","Blob","Blob","Blob","Gosma"
"UNIT_TYPE_BOMB","炸彈","","Bomba","Bombe","Bombe","Bomba","Bomba"
"UNIT_TYPE_BUG","蟲類","","Bicho","Insecte","Käfer","Insetto","Inseto"
"UNIT_TYPE_CANDLE","蠟燭","","Vela","Bougie","Kerze","Candela","Vela"
"UNIT_TYPE_CAT","貓","","Gato","Chat","Katze","Gatto","Gato"
"UNIT_TYPE_CONTAINER","容器","","Contenedor","Contenant","Behälter","Contenitore","Recipiente"
"UNIT_TYPE_COSMIC","宇宙體","","Ente cósmico","Cosmique","Kosmisch","Cosmico","Cósmico"
"UNIT_TYPE_CROW","烏鴉","","Cuervo","Corbeau","Krähe","Corvo","Corvo"
"UNIT_TYPE_DECOY","誘餌","","Señuelo","Leurre","Lockvogel","Esca","Chamariz"
"UNIT_TYPE_DEMON","惡魔","","Demonio","Démon","Dämon","Demone","Demônio"
"UNIT_TYPE_DINOSAUR","恐龍","","Dinosaurio","Dinosaure","Dinosaurier","Dinosauro","Dinossauro"
"UNIT_TYPE_DOG","狗","","Perro","Chien","Hund","Cane","Cachorro"
"UNIT_TYPE_ELEMENTAL","元素體","","Elemental","Élémentaire","Elementar","Elementale","Elemental"
"UNIT_TYPE_FETUS","胎體","","Feto","Fœtus","Fötus","Feto","Feto"
"UNIT_TYPE_FISH","魚類","","Pez","Poisson","Fisch","Pesce","Peixe"
"UNIT_TYPE_FOOD","食物","","Comida","Nourriture","Futter","Cibo","Comida"
"UNIT_TYPE_GHOST","幽靈","","Fantasma","Fantôme","Geist","Fantasma","Fantasma"
"UNIT_TYPE_GOD","神","","Dios","Dieu","Gott","Dio","Deus"
"UNIT_TYPE_GOLEM","魔像","","Gólem","Golem","Golem","Golem","Golem"
"UNIT_TYPE_HUMANOID","人形","","Humanoide","Humanoïde","Humanoid","Umanoide","Humanoide"
"UNIT_TYPE_KAIJU","怪獸","","Kaiju","Kaiju","Kaiju","Kaiju","Kaiju"
"UNIT_TYPE_MONEY","金錢","","Dinero","Argent","Geld","Denaro","Dinheiro"
"UNIT_TYPE_MOUNT","坐騎","","Montura","Monture","Reittier","Cavalcatura","Montaria"
"UNIT_TYPE_PICKUP","拾取物","","Recogible","Ressource","Gegenstand","Furgoncino","Coletável"
"UNIT_TYPE_PILL","藥丸","","Pastilla","Pilule","Pille","Pillola","Pílula"
"UNIT_TYPE_PLANT","植物","","Planta","Plante","Pflanze","Pianta","Planta"
"UNIT_TYPE_POOP","便便","","Caca","Caca","Häufchen","Cacca","Cocô"
"UNIT_TYPE_RAT","老鼠","","Rata","Rat","Ratte","Ratto","Rato"
"UNIT_TYPE_ROBOT","機器人","","Robot","Robot","Roboter","Robot","Robô"
"UNIT_TYPE_ROCK","岩石","","Roca","Pierre","Stein","Roccia","Pedra"
"UNIT_TYPE_SCRAP","廢料","","Chatarra","Ferraille","Schrott","Rottame","Sucata"
"UNIT_TYPE_SIREN","警報器","","Sirena","Sirène","Sirene","Sirena","Sereia"
"UNIT_TYPE_SKELETON","骷髏","","Esqueleto","Squelette","Skelett","Scheletro","Esqueleto"
"UNIT_TYPE_SPEAR","長矛","","Lanza","Lance","Speer","Lancia","Lança"
"UNIT_TYPE_SQUIRREL","松鼠","","Ardilla","Écureuil","Eichhörnchen","Scoiattolo","Esquilo"
"UNIT_TYPE_TRASH","垃圾","","Basura","Déchet","Müll","Spazzatura","Lixo"
"UNIT_TYPE_TUMOR","腫瘤","","Tumor","Tumeur","Tumor","Tumore","Tumor"
"UNIT_TYPE_UNDEAD","不死族","","Muerto viviente","Mort-vivant","Untoter","Non morto","Morto-Vivo"
"UNIT_TYPE_WORM","蠕蟲","","Lombriz","Ver","Wurm","Verme","Minhoca"
"UNIT_TYPE_ZOMBIE","殭屍","","Zombi","Zombie","Zombie","Zombie","Zumbi"
"","","","","","","",""
"//cat classes","","","","","","",""
"CAT_CLASS_FIGHTER_NAME","鬥士","","Luchador","Pugiliste","Krieger","Guerriero","Lutador"
"CAT_CLASS_FIGHTER_DESC","用拳頭打出勝利！
鬥士擅長強力近戰攻擊，把目標打得粉碎！","","¡Alcanza la victoria a puñetazo limpio! Los luchadores asestan grandes ataques cuerpo a cuerpo y machacan lo que se les ponga por delante.","Foncez vers la victoire à coups de poing&nbsp;! Les pugilistes excellent dans les attaques au corps à corps surpuissantes et réduisent tout en miettes.","Lass deine Fäuste sprechen! Krieger verfügen über starke Nahkampfangriffe und schlagen gern Dinge zu Brei!","Avanza a suon di pugni! I guerrieri sono bravissimi a sferrare potenti attacchi corpo a corpo e a spaccare tutto!","Abra caminho até a vitória a socos e pontapés! Lutadores são ótimos em realizar poderosos ataques corpo-a-corpo e destruir coisas!"
"CAT_CLASS_HUNTER_NAME","獵人","","Cazador","Sentinelle","Jäger","Cacciatore","Caçador"
"CAT_CLASS_HUNTER_DESC","從遠處狙擊敵人！
獵人擅長在安全距離外精準打擊！","","¡Dispara cosas desde lejos! Los cazadores se encargan de atacar a distancia mientras se mantienen a salvo del peligro.","Attaquez vos adversaires à distance&nbsp;! Les sentinelles excellent dans les attaques à longue portée qui leur permettent de rester loin du danger.","Schieß deine Gegner aus der Ferne ab! Jäger sind ausgezeichnete Fernkämpfer und können selbst außer Reichweite bleiben!","Spara da lontano! I cacciatori sono bravissimi a colpire da lontano restando a distanza di sicurezza!","Dispare coisas de longe! Caçadores são ótimos em acertar alvos de longe enquanto se mantêm fora do perigo!"
"CAT_CLASS_MAGE_NAME","法師","","Mago","Mage","Magier","Mago","Mago"
"CAT_CLASS_MAGE_DESC","轟爆你的敵人！
法師擅長施放各種瘋狂法術，並造成元素傷害！","","¡Haz explotar a tus enemigos! Los magos son expertos en lanzar todo tipo de hechizos disparatados e infligir daño elemental.","Anéantissez vos ennemis par la magie&nbsp;! Les mages maîtrisent une vaste panoplie de sorts et infligent de puissants dégâts élémentaires.","Nutze die Macht der Elemente! Magier verfügen über allerlei verrückte Zauber und nutzen Feuer, Eis und Blitz, um ihre Gegner zu zerstören!","Distruggi i tuoi nemici! I maghi sono bravissimi a lanciare ogni sorta di folle incantesimo e a infliggere danno elementale!","Exploda seus inimigos! Magos são ótimos em lançar todo tipo de encantamento maluco e causar dano elemental!"
"CAT_CLASS_MEDIC_NAME","醫師","","Clérigo","Sage","Kleriker","Chierico","Clérigo"
"CAT_CLASS_MEDIC_DESC","成為最可靠的夥伴！
醫師擅長維持隊伍生存，並幫助隊友從傷害中恢復！","","¡Amistad de la buena! Los clérigos son la mejor opción para mantener a tu equipo con vida y ayudarlo a recuperarse de los ataques.","Soutenez vos alliés&nbsp;! Les sages gardent l'équipe sur pied et l'aident à récupérer après les coups durs.","Hilf deinen Freunden! Kleriker können deine Gruppe am Leben halten und ihnen dabei helfen, sich von Verletzungen zu erholen!","Non c'è amico migliore! I chierici sono bravissimi a mantenere in vita i membri la tua squadra e ad aiutare loro a recuperare dai colpi subiti!","Mostre o poder da amizade! Clérigos são ótimos em manter sua equipe viva e ajudar os outros a se recuperar de golpes sofridos!"
"CAT_CLASS_TANK_NAME","坦克","","Tanque","Tank","Tank","Corazzato","Tanque"
"CAT_CLASS_TANK_DESC","擋在最前線！
坦克擅長吸收傷害，並把敵人推來推去！","","¡Ponte en medio! No hay nada como un tanque para absorber daño y empujar a los enemigos de un lado a otro.","Prenez les coups à leur place&nbsp;! Les tanks protègent leurs alliés en absorbant les dégâts et repoussant les ennemis.","Stell dich deinen Gegnern in den Weg! Tanks sind gut dafür geeignet, Schaden zu absorbieren und Gegner herumzuschubsen!","Mettiti in mezzo! I corazzati sono bravissimi ad assorbire il danno e a spingere i nemici!","Entre no caminho! Tanques são ótimos em absorver dano e empurrar inimigos por toda parte!"
"CAT_CLASS_THIEF_NAME","盜賊","","Ladrón","Fourbe","Dieb","Ladro","Ladrão"
"CAT_CLASS_THIEF_DESC","自陰影中出擊！
盜賊擅長閃避攻擊、收集硬幣，並從背後發動突襲！","","¡Ataca desde las sombras! Los ladrones se valen de su destreza para esquivar golpes, conseguir monedas y atacar por detrás.","Il attaque depuis les ombres&nbsp;! Les fourbes sont passés maîtres dans l'esquive, le vol et les attaques sournoises.","Greif aus den Schatten an! Diebe weichen am liebsten Treffern aus, sammeln Münzen aus und schlagen von hinten zu!","Attacca dall'ombra! I ladri sono bravissimi a schivare i colpi, raccogliere monete e colpire alle spalle!","Ataque pelas sombras! Ladrões são ótimos em evitar ataques, coletar moedas e atacar por trás!"
"CAT_CLASS_COLORLESS_NAME","無項圈","","Sin collar","Sans collier","Klassenlos","Senza Collare","Sem coleira"
"CAT_CLASS_COLORLESS_DESC","就只是一隻貓！","","¡Es un gato!","C'est... juste un chat&nbsp;!","Eine normale Katze!","È un gatto!","É um gato!"
"CAT_CLASS_MONK_NAME","武僧","","Monje","Moine","Mönch","Monaco","Monge"
"CAT_CLASS_MONK_DESC","全能戰鬥大師！
武僧可在遠程與近戰姿態間切換，且每回合可攻擊兩次！","","¡Domina las artes marciales con versatilidad! Los monjes pueden alternar posturas a distancia con otras cuerpo a cuerpo y atacar dos veces por turno.","Nul combattant n'est plus polyvalent&nbsp;! Les moines alternent entre attaques à distance et au corps à corps, et peuvent attaquer deux fois par tour.","Ein vielseitiger Kampfkünstler! Mönche können zwischen Fern- und Nahkampfhaltung wechseln und zweimal pro Zug angreifen!","Un maestro del combattimento versatile! I monaci possono passare dalla postura a distanza a quella corpo a corpo e attaccare due volte per turno!","Mestres do combate versátil! Monges podem alternar entre posturas à distância e corpo-a-corpo e atacar duas vezes por turno!"
"CAT_CLASS_BUTCHER_NAME","屠夫","","Carnicero","Barbare","Schlachter","Macellaio","Açougueiro"
"CAT_CLASS_BUTCHER_DESC","肉肉肉肉肉！
屠夫擅長從敵人身上劈下肉塊，並用鉤爪把目標拉向自己！","","¡Carne, carne, carne, carne, carne! A los carniceros se les da genial rebanar trozos de carne, y tienen un gancho con el que pueden tirar de las cosas hacia ellos.","L'expert de la découpe&nbsp;! Les barbares tranchent leurs ennemis en rondelles et usent de leur crochet pour les ramener à portée.","Fleisch, Fleisch, Fleisch! Schlachter schneiden ganze Stücke von ihren Gegnern ab und haben einen Fleischerhaken im Gepäck, mit dem sie alles Mögliche an sich heranziehen können!","Carne carne carne carne carne! I macellai sono bravissimi a staccare pezzi di carne dalle cose e hanno un uncino per attirarle verso di loro!","Carne, carne, carne, carne, carne! Açougueiros são ótimos em cortar pedaços de carne das coisas e têm um gancho para puxá-las em sua direção!"
"CAT_CLASS_DRUID_NAME","德魯伊","","Druida","Druide","Druide","Druido","Druida"
"CAT_CLASS_DRUID_DESC","與自然同在！
德魯伊擅長召喚動物夥伴，並會帶著專屬的烏鴉同伴！","","¡Fúndete con la naturaleza! La especialidad de los druidas es invocar a amigos animales, y tienen un homólogo córvido especial.","Il ne fait qu'un avec la nature&nbsp;! Les druides peuvent appeler leurs amis animaux à la rescousse et disposent d'un corbeau domestiqué.","Er ist eins mit der Natur! Druiden beschwören Tierfreunde und haben einen schlauen Krähenbegleiter!","Un tutt'uno con la natura! I druidi sono bravissimi a evocare amici animali e hanno una controparte speciale: il corvo!","Em união com a natureza! Druidas são ótimos em invocar amigos animais e possuem um companheiro corvo especial!"
"CAT_CLASS_TINKERER_NAME","工匠","","Manitas","Scientifique","Bastler","Inventore","Artífice"
"CAT_CLASS_TINKERER_DESC","巧手發明家！
工匠擅長打造暫時武器，並運用各種奇特裝置！","","¡A inventar se ha dicho! Los manitas son capaces de fabricar armas temporales y usar todo tipo de artilugios de locos.","Un inventeur de génie&nbsp;! Les scientifiques conçoivent des armes éphémères et manient pléthore de gadgets farfelus.","Ein erfinderisches Genie! Bastler können behelfsmäßige Waffen herstellen und alle möglichen verrückte Geräte verwenden!","Ha un'incredibile ingegnosità! Gli inventori sono bravissimi a creare armi temporanee e a usare ogni sorta di gadget strampalato!","Invenções engenhosas! Artífices são ótimos em criar armas temporárias e utilizar todo tipo de engenhoca maluca!"
"CAT_CLASS_NECROMANCER_NAME","死靈法師","","Nigromante","Occultiste","Totenbeschwörer","Necromante","Necromante"
"CAT_CLASS_NECROMANCER_DESC","自死亡中再起！
死靈法師擅長操弄屍體，並從敵人身上吸取生命！","","¡Que se alcen los muertos! Los nigromantes se dedican a jugar con cadáveres y absorber la energía vital de sus enemigos.","Le maître de la nécromancie&nbsp;! Les occultistes manipulent les cadavres et drainent la vitalité de leurs ennemis.","Erhebe dich von den Toten! Totenbeschwörer lieben es, mit Leichen zu spielen und ihren Gegnern Leben abzusaugen!","Risorgi dai morti! I necromanti sono bravissimi a giocare con i cadaveri e a succhiare la vita dai nemici!","Erga-se dos mortos! Necromantes são ótimos em brincar com cadáveres e drenar vida dos inimigos!"
"CAT_CLASS_PSYCHIC_NAME","念能者","","Ocultista","Médium","Medium","Psionico","Psíquico"
"CAT_CLASS_PSYCHIC_DESC","清空你的思緒！
念能者擅長遠距操控與念力移物。
此外，念能者起始法力 +5。","","¡Despeja tu mente! Los ocultistas son especialistas en manipular cosas desde lejos y mover objetos con la mente. Además, tienen +5 de maná inicial.","Faites le vide dans votre esprit&nbsp;! Les médiums sont capables de déplacer les objets par la pensée et gagnent +5 mana de départ.","Reinige dein Innerstes! Das Medium kann Dinge aus der Ferne manipulieren und allein mit den Gedanken Objekte bewegen! Außerdem verfügt das Medium über +5&nbsp;Anfangsmana.","Libera la tua mente! Gli psionici sono bravissimi a manipolare le cose da lontano e a spostare gli oggetti con la mente! Inoltre hanno anche +5 di mana iniziale.","Esvazie sua mente! Psíquicos são ótimos em manipular as coisas de longe e mover objetos com suas mentes! Psíquicos também possuem +5 de mana inicial."
"CAT_CLASS_JESTER_NAME","小丑","","Bufón","Joker","Narr","Giullare","Curinga"
"CAT_CLASS_JESTER_DESC","你可以成為任何樣子！
小丑沒有極限！","","¡Puedes ser cualquier cosa! Los bufones no tienen límites.","Devenez qui vous voulez&nbsp;! Les jokers n'ont aucune limite&nbsp;!","Du kannst alles sein! Narren kennen keine Grenzen!","Puoi essere ciò che vuoi! I giullari non hanno limiti!","Seja qualquer coisa! Curingas não têm limites!"
